Probeset ID,Sequence ID,MGI ID,Gene Symbol,Gene Name,Chromosome,Start Coordinate,End Coordinate,Strand
10545458,NM_001079822,MGI:1202876,Tcf7l1,"transcription factor 7-like 1 (T-cell specific, HMG box)",6,72576372,72739248,-
10545471,NM_019715,MGI:1921537,Kcmf1,potassium channel modulatory factor 1,6,72791108,72849973,-
10545479,NM_025284,MGI:109146,Tmsb10,"thymosin, beta 10",6,72907341,72908742,-
10545484,ENSMUST00000114040,MGI:107744,Dnahc6,"dynein, axonemal, heavy chain 6",6,72967603,73171645,-
10545502,ENSMUST00000114040,MGI:107744,Dnahc6,"dynein, axonemal, heavy chain 6",6,72967603,73171645,-
10545513,---,---,,,,,,
10545515,ENSMUST00000114040,MGI:107744,Dnahc6,"dynein, axonemal, heavy chain 6",6,72967603,73171645,-
10545524,BC048456,MGI:1913990,4931417E11Rik,RIKEN cDNA 4931417E11 gene,6,73418598,73419661,-
10545528,BC061116,MGI:1860433,Pigp,"phosphatidylinositol glycan anchor biosynthesis, class P",16,94580370,94592622,-
10545530,ENSMUST00000101275,---,,,,,,
10545532,---,---,,,,,,
10545534,NM_153762,MGI:2388131,Rnf26,ring finger protein 26,9,43874410,43921600,-
10545538,NM_009819,MGI:88275,Ctnna2,"catenin (cadherin associated protein), alpha 2",6,76831631,77929693,-
10545561,NM_013893,MGI:1353426,Reg3d,regenerating islet-derived 3 delta,6,78325868,78328857,-
10545569,NM_011260,MGI:109406,Reg3g,regenerating islet-derived 3 gamma,6,78416262,78418868,-
10545576,NM_026490,MGI:1926274,Mrpl19,mitochondrial ribosomal protein L19,6,81907845,81915952,-
10545583,NM_025882,MGI:1914229,Pole4,"polymerase (DNA-directed), epsilon 4 (p12 subunit)",6,82568986,82655359,-
10545588,NM_013820,MGI:1315197,Hk2,hexokinase 2,6,82675019,82724448,-
10545608,NM_011350,MGI:1340055,Sema4f,"sema domain, immunoglobulin domain (Ig), TM domain, and short cytoplasmic domain",6,82861879,82889763,-
10545623,NM_010070,MGI:893587,Dok1,docking protein 1,6,82980928,82983465,-
10545629,NM_019752,MGI:1928676,Htra2,HtrA serine peptidase 2,6,83001260,83005267,-
10545638,NM_009392,MGI:1350935,Tlx2,"T-cell leukemia, homeobox 2",6,83018319,83020219,-
10545644,NM_016757,MGI:104710,Wbp1,WW domain binding protein 1,6,83069038,83071553,-
10545651,NM_023547,MGI:1917270,Ino80b,INO80 complex subunit B,6,83071759,83075425,-
10545658,NM_023790,MGI:1922909,Wdr54,WD repeat domain 54,6,83099355,83106391,-
10545672,NM_008638,MGI:1338850,Mthfd2,"methylenetetrahydrofolate dehydrogenase (NAD+ dependent), methenyltetrahydrofolate cyclohydrolase",6,83255685,83267600,-
10545682,---,---,,,,,,
10545692,ENSMUST00000056191,MGI:2446229,Tet3,tet oncogene family member 3,6,83312367,83391672,-
10545697,NM_013764,MGI:1351602,Dguok,deoxyguanosine kinase,6,83430211,83456963,-
10545707,NM_009610,MGI:104589,Actg2,"actin, gamma 2, smooth muscle, enteric",6,83462899,83486259,-
10545720,NM_024239,MGI:1917777,Stambp,STAM binding protein,6,83493200,83522429,-
10545731,NM_016751,MGI:1859834,Clec4f,"C-type lectin domain family 4, member f",6,83594536,83606181,-
10545742,NM_144943,MGI:2180021,Cd207,CD207 antigen,6,83621209,83627851,-
10545751,NM_009357,MGI:1096575,Tex261,testis expressed gene 261,6,83718875,83725806,-
10545758,---,---,,,,,,
10545760,NM_146169,MGI:2386865,Paip2b,poly(A) binding protein interacting protein 2B,6,83755395,83781735,-
10545765,NM_008084,MGI:95640,Gapdh,glyceraldehyde-3-phosphate dehydrogenase,6,125111871,125116485,-
10545768,ENSMUST00000101229,---,,,,,,
10545771,NM_175475,MGI:2176159,Cyp26b1,"cytochrome P450, family 26, subfamily b, polypeptide 1",6,84521938,84543740,-
10545780,BC145693,MGI:1923164,Exoc6b,exocyst complex component 6B,6,84568481,85019507,-
10545804,NM_001034902,MGI:3647625,Gm5878,predicted gene 5878,6,85061410,85076119,-
10545807,NM_011467,MGI:103078,Spr,sepiapterin reductase,6,85083674,85087758,-
10545812,NM_178639,MGI:2137681,Sfxn5,sideroflexin 5,6,85163045,85283416,-
10545827,NM_001003955,MGI:1098586,Rab11fip5,RAB11 family interacting protein 5 (class I),6,85284957,85324628,-
10545835,BC115452,MGI:1920577,1700040I03Rik,RIKEN cDNA 1700040I03 gene,6,85396804,85401964,-
10545842,NM_001001160,MGI:1261912,Fbxo41,F-box protein 41,6,85419568,85452988,-
10545859,NM_020596,MGI:99252,Egr4,early growth response 4,6,85461116,85463536,-
10545862,NM_001037842,MGI:2136449,Cml3,camello-like 3,6,85710643,85715738,-
10545865,NM_001037842,MGI:2136449,Cml3,camello-like 3,6,85710643,85715738,-
10545869,AF163316,MGI:2136449,Cml3,camello-like 3,6,85710643,85715738,-
10545874,NM_023493,MGI:1916299,Cml5,camello-like 5,6,85767215,85770966,-
10545877,NM_023455,MGI:1915646,Nat8,"N-acetyltransferase 8 (GCN5-related, putative)",6,85780382,85782076,-
10545881,NM_053096,MGI:2136446,Cml2,camello-like 2,6,85815416,85819152,-
10545886,BC029200,MGI:1922791,1700019G17Rik,RIKEN cDNA 1700019G17 gene,6,85849045,85854878,-
10545891,NM_023160,MGI:1913366,Cml1,camello-like 1,6,85860149,85865655,-
10545895,XM_485799,---,,,,,,
10545897,NM_028099,MGI:1919352,Dusp11,dual specificity phosphatase 11 (RNA/RNP complex 1-interacting),6,85892262,85911661,-
10545910,NM_025823,MGI:1914131,Pcyox1,prenylcysteine oxidase 1,6,86336000,86347144,-
10545917,NM_011865,MGI:1345635,Pcbp1,poly(rC) binding protein 1,6,86474486,86476315,-
10545921,NM_010751,MGI:96908,Mxd1,MAX dimerization protein 1,6,86600520,86619048,-
10545930,---,---,,,,,,
10545932,NM_025665,MGI:1913868,Snrnp27,small nuclear ribonucleoprotein 27 (U4/U6.U5),6,86625215,86634516,-
10545940,NM_011818,MGI:1345156,Gmcl1,germ cell-less homolog 1 (Drosophila),6,86641762,86683372,-
10545958,NM_013471,MGI:88030,Anxa4,annexin A4,6,86686834,86715904,-
10545974,NM_054041,MGI:1916788,Antxr1,anthrax toxin receptor 1,6,87083848,87285769,-
10545993,NM_025466,MGI:1913533,Gkn1,gastrokine 1,6,87295647,87300909,-
10546001,BC116955,MGI:1916138,Gkn3,gastrokine 3,6,87333262,87338929,-
10546010,NM_001037727,MGI:2443687,Arhgap25,Rho GTPase activating protein 25,6,87408539,87483253,-
10546024,NM_021381,MGI:1929676,Prokr1,prokineticin receptor 1,6,87528587,87540695,-
10546031,BC002179,MGI:1919353,Aplf,aprataxin and PNKP like factor,6,87578423,87622141,-
10546047,XM_001478842,MGI:3586838,1810020O05Rik,Riken cDNA 1810020O05 gene,6,87625587,87640841,-
10546054,NM_013762,MGI:1351605,Rpl3,ribosomal protein L3,15,79908225,79913765,-
10546056,NM_001039394,MGI:1917084,Rab43,"RAB43, member RAS oncogene family",6,87738847,87762158,-
10546066,NM_133934,MGI:1923310,Isy1,ISY1 splicing factor homolog (S. cerevisiae),6,87768441,87788753,-
10546079,NM_013493,MGI:88431,Cnbp,cellular nucleic acid binding protein,6,87793076,87801100,-
10546086,XR_033946,---,,,,,,
10546088,NM_198622,MGI:2685307,H1fx,"H1 histone family, member X",6,87930415,87931631,-
10546092,ENSMUST00000113596,MGI:105068,Rab7,"RAB7, member RAS oncogene family",6,87949100,87995264,-
10546098,ENSMUST00000054792,---,,,,,,
10546101,---,---,,,,,,
10546104,NM_023060,MGI:2137092,Eefsec,"eukaryotic elongation factor, selenocysteine-tRNA-specific",6,88207328,88396533,-
10546113,NM_016906,MGI:1858417,Sec61a1,Sec61 alpha 1 subunit (S. cerevisiae),6,88453595,88468899,-
10546129,AK016973,MGI:1918481,Kbtbd12,kelch repeat and BTB (POZ) domain containing 12,6,88497716,88577436,-
10546134,NM_029013,MGI:1918481,Kbtbd12,kelch repeat and BTB (POZ) domain containing 12,6,88497716,88577436,-
10546137,NM_030251,MGI:1933148,Abtb1,ankyrin repeat and  BTB (POZ) domain containing 1,6,88785909,88791929,-
10546152,NM_176973,MGI:2442488,Podxl2,podocalyxin-like 2,6,88792552,88825038,-
10546163,NM_008564,MGI:105380,Mcm2,minichromosome maintenance deficient 2 mitotin (S. cerevisiae),6,88833469,88848694,-
10546180,BC147090,MGI:2685685,Gm839,predicted gene 839,6,89161159,89166231,-
10546184,NM_008881,MGI:107685,Plxna1,plexin A1,6,89268851,89312592,-
10546217,NM_025351,MGI:1913348,Chchd6,coiled-coil-helix-coiled-coil-helix domain containing 6,6,89333153,89545609,-
10546227,NM_020521,---,,,,,,
10546229,---,---,,,,,,
10546231,NM_053221,MGI:2148511,Vmn1r42,vomeronasal 1 receptor 42,6,89794590,89795531,-
10546233,NM_053220,MGI:2148510,Vmn1r43,vomeronasal 1 receptor 43,6,89819507,89820448,-
10546235,NM_011684,MGI:1333762,Vmn1r45,vomeronasal 1 receptor 45,6,89881644,89890501,-
10546238,NM_053218,MGI:2148508,Vmn1r48,vomeronasal 1 receptor 48,6,89985927,89986835,-
10546240,NM_011911,MGI:1344384,Vmn1r49,"vomeronasal 1, receptor 49",6,90022080,90023012,-
10546242,NM_053226,MGI:2148516,Vmn1r53,vomeronasal 1 receptor 53,6,90173402,90174334,-
10546244,XM_978459,MGI:1919047,Chst13,carbohydrate (chondroitin 4) sulfotransferase 13,6,90258344,90275156,-
10546249,BC047211,MGI:2141635,Ccdc37,coiled-coil domain containing 37,6,90353730,90378791,-
10546272,ENSMUST00000101153,MGI:1196356,Iqsec1,IQ motif and Sec7 domain 1,6,90609592,90714135,-
10546292,BC090256,MGI:1278340,Rpl21,ribosomal protein L21,5,147644466,147648608,+
10546294,NM_018815,MGI:1859555,Nup210,nucleoporin 210,6,90963062,91066823,-
10546337,XR_034314,---,,,,,,
10546339,NM_009527,MGI:98961,Wnt7a,wingless-related MMTV integration site 7A,6,91313975,91361357,-
10546346,NM_133928,MGI:1919420,Chchd4,coiled-coil-helix-coiled-coil-helix domain containing 4,6,91414270,91423417,-
10546349,NM_009531,MGI:103557,Xpc,"xeroderma pigmentosum, complementation group C",6,91439299,91465878,-
10546370,BC099701,MGI:2681173,Grip2,glutamate receptor interacting protein 2,6,91711503,91777244,-
10546396,NM_025578,MGI:1928140,Mrps25,mitochondrial ribosomal protein S25,6,92119519,92134027,-
10546402,NM_030081,MGI:1925537,Zfyve20,"zinc finger, FYVE domain containing 20",6,92136706,92164919,-
10546417,NM_009426,MGI:98823,Trh,thyrotropin releasing hormone,6,92192055,92194644,-
10546421,NM_001081146,MGI:1925144,Prickle2,prickle homolog 2 (Drosophila),6,92320902,92517360,-
10546430,NM_175314,MGI:1916320,Adamts9,"a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 9",6,92722693,92893486,-
10546432,NM_175314,MGI:1916320,Adamts9,"a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 9",6,92722693,92893486,-
10546434,NM_175314,MGI:1916320,Adamts9,"a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 9",6,92722693,92893486,-
10546450,NM_175314,MGI:1916320,Adamts9,"a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 9",6,92722693,92893486,-
10546452,NM_175314,MGI:1916320,Adamts9,"a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 9",6,92722693,92893486,-
10546454,NM_175314,MGI:1916320,Adamts9,"a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 9",6,92722693,92893486,-
10546476,NM_001029850,MGI:1203522,Magi1,"membrane associated guanylate kinase, WW and PDZ domain containing 1",6,93625449,94233316,-
10546508,---,---,,,,,,
10546510,NM_008377,MGI:107935,Lrig1,leucine-rich repeats and immunoglobulin-like domains 1,6,94554523,94650152,-
10546533,---,---,,,,,,
10546535,---,---,,,,,,
10546538,NM_011507,MGI:1306824,Suclg2,"succinate-Coenzyme A ligase, GDP-forming, beta subunit",6,95424140,95668782,-
10546551,NR_003643,MGI:1925732,1700123L14Rik,RIKEN cDNA 1700123L14 gene,6,96114491,96116237,-
10546557,NM_177233,MGI:2444563,Fam19a4,"family with sequence similarity 19, member A4",6,96781203,97010405,-
10546567,BC048939,MGI:2141669,A130022J15Rik,RIKEN cDNA A130022J15 gene,6,97060018,97099176,-
10546586,NM_001081111,MGI:2684999,Tmf1,TATA element modulatory factor 1,6,97105260,97129118,-
10546604,---,---,,,,,,
10546606,NM_011666,MGI:1341217,Uba3,ubiquitin-like modifier activating enzyme 3,6,97134022,97155337,-
10546624,NM_001081157,MGI:2444169,Lmod3,leiomodin 3 (fetal),6,97188522,97202774,-
10546631,NM_145148,MGI:2141794,Frmd4b,FERM domain containing 4B,6,97236861,97567535,-
10546657,---,---,,,,,,
10546659,---,---,,,,,,
10546661,NM_053202,MGI:1914004,Foxp1,forkhead box P1,6,98875332,99216526,-
10546685,NM_025829,MGI:1914142,Eif4e3,eukaryotic translation initiation factor 4E member 3,6,99207478,99616791,-
10546695,NM_015768,MGI:1354178,Prok2,prokineticin 2,6,99661293,99676386,-
10546702,NM_009429,MGI:104890,Tpt1,"tumor protein, translationally-controlled 1",14,76244900,76248332,+
10546706,NM_019743,MGI:1929059,Rybp,RING1 and YY1 binding protein,6,100178559,100237352,-
10546710,NM_181590,MGI:1919421,Shq1,SHQ1 homolog (S. cerevisiae),6,100523075,100621151,-
10546723,---,---,,,,,,
10546725,NM_018884,MGI:1933157,Pdzrn3,PDZ domain containing RING finger 3,6,101099603,101327891,-
10546736,NM_008779,MGI:99534,Cntn3,contactin 3,6,102113300,102414661,-
10546760,BC083059,MGI:103064,Ddx3x,"DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 3, X-linked",X,12858096,12871178,+
10546762,NM_008370,MGI:96558,Il5ra,"interleukin 5 receptor, alpha",6,106660378,106695103,-
10546775,NM_021449,MGI:1913277,Crbn,cereblon,6,106728243,106750068,-
10546791,NM_145937,MGI:1889844,Sumf1,sulfatase modifying factor 1,6,108057022,108135576,-
10546801,NM_018730,MGI:1860603,Rpl36,ribosomal protein L36,17,56752857,56753670,+
10546803,ENSMUST00000101091,---,,,,,,
10546805,NM_025860,MGI:1914192,Ddx18,DEAD (Asp-Glu-Ala-Asp) box polypeptide 18,1,123450412,123464566,-
10546807,---,---,,,,,,
10546812,ENSMUST00000053559,MGI:2442810,5031434C07Rik,RIKEN cDNA 5031434C07 gene,6,112235851,112238831,-
10546817,BC116438,MGI:2443733,D630042P16Rik,RIKEN cDNA D630042P16 gene,6,112309318,112338017,-
10546829,NM_001081147,MGI:109147,Oxtr,oxytocin receptor,6,112423678,112439802,-
10546832,---,---,,,,,,
10546834,NM_021385,MGI:1890476,Rad18,RAD18 homolog (S. cerevisiae),6,112569844,112646680,-
10546853,NM_080448,MGI:2152938,Srgap3,SLIT-ROBO Rho GTPase activating protein 3,6,112667965,112897260,-
10546855,NM_080448,MGI:2152938,Srgap3,SLIT-ROBO Rho GTPase activating protein 3,6,112667965,112897260,-
10546884,NM_177763,MGI:3057108,Lhfpl4,lipoma HMGIC fusion partner-like protein 4,6,113118084,113145378,-
10546889,---,---,,,,,,
10546891,NM_133926,MGI:1098535,Camk1,calcium/calmodulin-dependent protein kinase I,6,113284118,113293978,-
10546903,NM_133932,MGI:1915724,Tada3,transcriptional adaptor 3,6,113316019,113327877,-
10546919,BC116825,MGI:2141440,Rpusd3,RNA pseudouridylate synthase domain containing 3,6,113365313,113369342,-
10546929,NM_178373,MGI:95585,Cidec,cell death-inducing DFFA-like effector c,6,113374628,113385754,-
10546936,NM_172487,MGI:2444810,Prrt3,proline-rich transmembrane protein 3,6,113444089,113451812,-
10546944,NM_175101,MGI:1913337,Tmem111,transmembrane protein 111,6,113464868,113481632,-
10546953,BC049660,MGI:1918229,4931417G12Rik,RIKEN cDNA 4931417G12 gene,6,113546755,113550709,-
10546960,---,---,,,,,,
10546962,NM_021488,MGI:1930008,Ghrl,ghrelin,6,113666113,113669874,-
10546967,NM_024206,MGI:99832,Sec13,SEC13 homolog (S. cerevisiae),6,113678061,113690737,-
10546977,NM_009723,MGI:105368,Atp2b2,"ATPase, Ca++ transporting, plasma membrane 2",6,113695663,113992607,-
10547009,NM_177683,MGI:2652840,Vgll4,vestigial like 4 (Drosophila),6,114810646,114920012,-
10547015,NM_026894,MGI:1916221,1500001M20Rik,RIKEN cDNA 1500001M20 gene,6,114954399,114987894,-
10547022,NM_080639,MGI:109125,Timp4,tissue inhibitor of metalloproteinase 4,6,115195634,115201867,-
10547030,NM_001101431,MGI:1917541,2510049J12Rik,RIKEN cDNA 2510049J12 gene,6,115533562,115542594,-
10547034,NM_029780,MGI:97847,Raf1,v-raf-leukemia viral oncogene 1,6,115568085,115626653,-
10547054,XR_034896,---,,,,,,
10547056,NM_144805,MGI:2137870,Tmem40,transmembrane protein 40,6,115679149,115709289,-
10547068,NM_172086,MGI:98038,Rpl32,ribosomal protein L32,6,115755523,115758765,-
10547073,---,---,,,,,,
10547075,BC060267,MGI:2681834,BC060267,cDNA sequence BC060267,6,115760914,115788430,-
10547088,NM_010774,MGI:1333850,Mbd4,methyl-CpG binding domain protein 4,6,115790715,115803389,-
10547100,NM_026376,MGI:2154244,Plxnd1,plexin D1,6,115904829,115945023,-
10547140,ENSMUST00000088896,MGI:2442368,Tmcc1,transmembrane and coiled coil domains 1,6,115969501,116084348,-
10547151,BC086939,MGI:1347076,Rpl27a,ribosomal protein L27A,7,116662661,116665881,+
10547153,NM_009662,MGI:87999,Alox5,arachidonate 5-lipoxygenase,6,116360095,116411196,-
10547171,NM_146446,MGI:3030049,Olfr215,olfactory receptor 215,6,116532030,116532962,-
10547173,NM_026057,MGI:1914505,Zfp422,zinc finger protein 422,6,116574034,116579017,-
10547177,NM_178045,MGI:2386853,Rassf4,Ras association (RalGDS/AF-6) domain family member 4,6,116583026,116623809,-
10547191,BC093486,MGI:2442707,Tmem72,transmembrane protein 72,6,116642648,116666931,-
10547200,---,---,,,,,,
10547202,---,---,,,,,,
10547204,ENSMUST00000035534,MGI:1921721,4933440N22Rik,RIKEN cDNA 4933440N22 gene,6,117857128,117857778,-
10547206,NM_033648,MGI:1889005,Fxyd4,FXYD domain-containing ion transport regulator 4,6,117883747,117887353,-
10547217,NM_030165,MGI:1926002,Csgalnact2,chondroitin sulfate N-acetylgalactosaminyltransferase 2,6,118057470,118089158,-
10547227,NM_001080780,MGI:97902,Ret,ret proto-oncogene,6,118101766,118147762,-
10547251,NM_194339,MGI:2446132,Bms1,"BMS1 homolog, ribosome assembly protein (yeast)",6,118333401,118369435,-
10547274,NM_028335,MGI:1919970,Zfp248,zinc finger protein 248,6,118377337,118405546,-
10547282,NM_011763,MGI:99210,Zfp9,zinc finger protein 9,6,118411968,118429338,-
10547288,NM_001081112,MGI:1917887,Ankrd26,ankyrin repeat domain 26,6,118452582,118512274,-
10547322,NM_009781,MGI:103013,Cacna1c,"calcium channel, voltage-dependent, L type, alpha 1C subunit",6,118543910,119146249,-
10547381,NM_172492,MGI:2141485,Lrtm2,leucine-rich repeats and transmembrane domains 2,6,119265151,119280784,-
10547386,NM_197985,MGI:93830,Adipor2,adiponectin receptor 2,6,119303168,119367501,-
10547396,NM_009525,MGI:98959,Wnt5b,wingless-related MMTV integration site 5B,6,119382549,119494336,-
10547404,NM_053204,MGI:2151013,Erc1,ELKS/RAB6-interacting/CAST family member 1,6,119520822,119798168,-
10547408,NM_053204,MGI:2151013,Erc1,ELKS/RAB6-interacting/CAST family member 1,6,119520822,119798168,-
10547410,NM_053204,MGI:2151013,Erc1,ELKS/RAB6-interacting/CAST family member 1,6,119520822,119798168,-
10547436,NM_198703,MGI:2442092,Wnk1,WNK lysine deficient protein kinase 1,6,119874356,119987797,-
10547469,NM_001037155,---,,,,,,
10547471,NM_198884,MGI:3041155,B4galnt3,"beta-1,4-N-acetyl-galactosaminyl transferase 3",6,120153091,120244577,-
10547492,NM_026028,MGI:1914450,Ccdc77,coiled-coil domain containing 77,6,120274341,120314392,-
10547508,NM_033567,MGI:2136977,Cecr6,"cat eye syndrome chromosome region, candidate 6 homolog (human)",6,120442106,120443977,-
10547513,NM_144815,MGI:2136976,Cecr5,"cat eye syndrome chromosome region, candidate 5 homolog (human)",6,120459512,120481337,-
10547521,NM_007510,MGI:894326,Atp6v1e1,"ATPase, H+ transporting, lysosomal V1 subunit E1",6,120745263,120772703,-
10547531,NM_007544,MGI:108093,Bid,BH3 interacting domain death agonist,6,120841948,120866871,-
10547540,BC043122,MGI:2442733,Mical3,"microtubule associated monoxygenase, calponin and LIM domain containing 3",6,120881725,120953171,-
10547553,NM_153396,MGI:2442733,Mical3,"microtubule associated monoxygenase, calponin and LIM domain containing 3",6,120881725,120953171,-
10547575,NM_001033354,MGI:2677208,Iqsec3,IQ motif and Sec7 domain 3,6,121322951,121423696,-
10547590,NM_016970,MGI:1355294,Klrg1,"killer cell lectin-like receptor subfamily G, member 1",6,122220614,122232900,-
10547597,NM_007905,MGI:103248,Phc1,polyhomeotic-like 1 (Drosophila),6,122267756,122290524,-
10547613,NM_027664,MGI:1918325,Rimklb,ribosomal modification protein rimK-like family member B,6,122397314,122436331,-
10547621,NM_031159,MGI:103298,Apobec1,"apolipoprotein B mRNA editing enzyme, catalytic polypeptide 1",6,122527810,122552462,-
10547633,NM_008108,MGI:95686,Gdf3,growth differentiation factor 3,6,122555421,122560105,-
10547638,ENSMUST00000080281,MGI:1913730,Rpl15,ribosomal protein L15,14,19100337,19103905,-
10547641,NM_011401,MGI:95757,Slc2a3,"solute carrier family 2 (facilitated glucose transporter), member 3",6,122677827,122751658,-
10547655,---,---,,,,,,
10547657,NM_009779,MGI:1097680,C3ar1,complement component 3a receptor 1,6,122797156,122806179,-
10547662,ENSMUST00000050391,MGI:3645576,Gm5316,predicted gene 5316,6,122850154,122850423,-
10547664,NM_019948,MGI:1861232,Clec4e,"C-type lectin domain family 4, member e",6,123231807,123239889,-
10547674,NM_001104635,MGI:3647953,Vmn2r21,"vomeronasal 2, receptor 21",6,123442526,123483424,-
10547676,NM_001104635,MGI:3647953,Vmn2r21,"vomeronasal 2, receptor 21",6,123442526,123483424,-
10547682,NM_001104635,MGI:3647953,Vmn2r21,"vomeronasal 2, receptor 21",6,123442526,123483424,-
10547684,NM_001104635,MGI:3647953,Vmn2r21,"vomeronasal 2, receptor 21",6,123442526,123483424,-
10547686,---,---,,,,,,
10547689,NM_019917,MGI:2678394,Vmn2r26,"vomeronasal 2, receptor 26",6,123974776,124012053,+
10547691,ENSMUST00000100968,MGI:3761517,Vmn2r27,"vomeronasal 2, receptor27",6,124141614,124181802,-
10547693,---,---,,,,,,
10547695,NM_001104642,MGI:3761517,Vmn2r27,"vomeronasal 2, receptor27",6,124141614,124181802,-
10547697,BC120816,MGI:1924171,1700013D24Rik,RIKEN cDNA 1700013D24 gene,6,124297611,124307087,-
10547701,NM_008995,MGI:1098808,Pex5,peroxisomal biogenesis factor 5,6,124346835,124365085,-
10547719,NM_153508,MGI:2178323,Clstn3,calsyntenin 3,6,124380777,124414812,-
10547740,NM_144938,MGI:1355312,C1s,"complement component 1, s subcomponent",6,124480363,124492377,-
10547752,NM_173864,MGI:3644269,Gm5077,predicted gene 5077,6,124574584,124587055,-
10547758,NM_013536,MGI:1315195,Emg1,EMG1 nucleolar protein homolog (S. cerevisiae),6,124654399,124662196,-
10547765,---,---,,,,,,
10547767,---,---,,,,,,
10547769,NM_013545,MGI:96055,Ptpn6,"protein tyrosine phosphatase, non-receptor type 6",6,124670736,124688727,-
10547789,NM_013535,MGI:1315201,Grcc10,"gene rich cluster, C10 gene",6,124689201,124691392,-
10547793,---,---,,,,,,
10547795,NM_007881,MGI:104725,Atn1,atrophin 1,6,124689207,124706542,-
10547807,NM_013509,MGI:95394,Eno2,"enolase 2, gamma neuronal",6,124710071,124719691,-
10547820,NM_013588,MGI:1315192,Lrrc23,leucine rich repeat containing 23,6,124719887,124729745,-
10547830,NM_009415,MGI:98797,Tpi1,triosephosphate isomerase 1,6,124760610,124764314,-
10547837,NM_013700,MGI:1347343,Usp5,ubiquitin specific peptidase 5 (isopeptidase T),6,124765037,124779502,-
10547858,NM_013530,MGI:95785,Gnb3,"guanine nucleotide binding protein (G protein), beta 3",6,124784258,124790293,-
10547869,NM_013534,MGI:1315208,Leprel2,leprecan-like 2,6,124791107,124807770,-
10547888,NM_013533,MGI:1315214,Gpr162,G protein-coupled receptor 162,6,124808462,124813935,-
10547894,NM_013488,MGI:88335,Cd4,CD4 antigen,6,124814710,124838239,-
10547906,NM_008479,MGI:106588,Lag3,lymphocyte-activation gene 3,6,124854379,124861723,-
10547916,NM_026988,MGI:1916452,Ptms,parathymosin,6,124863699,124867964,-
10547924,---,---,,,,,,
10547926,NM_012003,MGI:1349400,Cops7a,"COP9 (constitutive photomorphogenic) homolog, subunit 7a (Arabidopsis thaliana)",6,124908431,124915556,-
10547936,NM_008084,MGI:95640,Gapdh,glyceraldehyde-3-phosphate dehydrogenase,6,125111871,125116485,-
10547943,NM_146171,MGI:1915548,Ncapd2,"non-SMC condensin I complex, subunit D2",6,125118025,125141604,-
10547976,NM_145391,MGI:2384853,Tapbpl,TAP binding protein-like,6,125173951,125181878,-
10547985,NM_001033126,MGI:88326,Cd27,CD27 antigen,6,125182640,125187028,-
10547993,---,---,,,,,,
10547995,NM_009446,MGI:1095406,Tuba3a,"tubulin, alpha 3A",6,125228292,125236060,-
10548000,NM_010736,MGI:104875,Ltbr,lymphotoxin B receptor,6,125256589,125263903,-
10548011,NM_198604,MGI:2682298,Plekhg6,"pleckstrin homology domain containing, family G (with RhoGef domain) member 6",6,125312678,125330811,-
10548030,NM_007657,MGI:88348,Cd9,CD9 antigen,6,125410284,125444809,-
10548038,NM_008742,MGI:97380,Ntf3,neurotrophin 3,6,126051430,126114939,-
10548041,ENSMUST00000100934,---,,,,,,
10548043,NM_145983,MGI:96662,Kcna5,"potassium voltage-gated channel, shaker-related subfamily, member 5",6,126482571,126485430,-
10548047,NM_010595,MGI:96654,Kcna1,"potassium voltage-gated channel, shaker-related subfamily, member 1",6,126586481,126595819,-
10548051,NM_013568,MGI:96663,Kcna6,"potassium voltage-gated channel, shaker-related, subfamily, member 6",6,126658347,126690680,-
10548057,NM_025358,MGI:1913358,Ndufa9,"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 9",6,126771973,126799143,-
10548069,NM_207210,MGI:1330292,Dyrk4,dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 4,6,126826038,126871857,-
10548086,NM_009013,MGI:1098224,Rad51ap1,RAD51 associated protein 1,6,126873068,126889605,-
10548097,BC147705,MGI:2442752,9630033F20Rik,RIKEN cDNA 9630033F20 gene,6,127035134,127059568,-
10548105,NM_009829,MGI:88314,Ccnd2,cyclin D2,6,127075797,127101066,-
10548116,BC049086,MGI:88314,Ccnd2,cyclin D2,6,127075797,127101066,-
10548118,NM_201371,MGI:3043083,Prmt8,protein arginine N-methyltransferase 8,6,127639029,127719490,-
10548128,NM_175414,MGI:1924558,Tspan9,tetraspanin 9,6,127911414,128093612,-
10548139,---,---,,,,,,
10548141,ENSMUST00000071101,MGI:3641978,Gm10010,predicted gene 10010,6,128137864,128150641,-
10548143,BC092267,MGI:95640,Gapdh,glyceraldehyde-3-phosphate dehydrogenase,6,125111871,125116485,-
10548146,NM_011567,MGI:106907,Tead4,TEA domain family member 4,6,128174306,128250841,-
10548163,NM_011657,MGI:1329045,Tulp3,tubby-like protein 3,6,128271158,128305869,-
